Rk,Player,Age,Team_adv,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,RookieSeason,Team_sl,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Impact_PC1
328.0,Quinten Post,24.0,GSW,PF,42.0,14.0,686.0,14.2,0.595,0.653,0.099,5.3,18.3,11.6,12.2,1.1,2.5,10.3,19.6,0.8,0.9,1.7,0.116,0.1,0.0,0.1,0.4,,2024-25,2024-25,GOS,2,14.7,10.0,3.5,5.5,0.636,1.0,2.5,0.4,2.0,2.0,1.0,1.0,1.5,2.5,1.5,0.5,0.0,1.5,2.0,1.0174864600231812
334.0,Antonio Reeves,24.0,NOP,SG,44.0,6.0,660.0,11.7,0.579,0.52,0.141,2.9,7.6,5.1,8.8,1.5,0.6,10.2,18.8,0.4,0.0,0.4,0.029,-1.2,-2.0,-3.2,-0.2,,2024-25,2024-25,NOP,5,22.2,11.8,4.2,10.2,0.412,1.6,5.0,0.32,1.8,2.6,0.692,0.6,1.8,2.4,1.6,1.0,0.8,2.0,0.8,0.1365476799310095
336.0,Reed Sheppard,20.0,HOU,PG,52.0,3.0,654.0,9.7,0.465,0.594,0.067,2.6,10.3,6.4,15.2,2.6,2.3,13.1,17.8,-0.3,1.0,0.8,0.055,-3.0,1.3,-1.7,0.1,,2024-25,2024-25,HOU,4,33.1,20.0,8.3,16.5,0.5,1.3,4.5,0.278,2.3,3.0,0.75,0.3,4.5,4.8,5.3,2.8,1.3,4.8,3.0,0.2441982342797369
349.0,Ajay Mitchell,22.0,OKC,SG,36.0,1.0,597.0,12.0,0.587,0.326,0.19,3.3,8.8,6.1,13.8,2.0,0.7,12.7,16.2,0.6,0.9,1.5,0.122,-2.5,0.9,-1.6,0.1,,2024-25,2024-25,OKC,2,27.4,18.0,7.0,16.0,0.438,1.5,3.0,0.5,2.5,2.5,1.0,1.0,1.5,2.5,4.0,2.0,0.5,2.5,4.5,0.7228872291948938
362.0,Dillon Jones,23.0,OKC,SF,54.0,3.0,551.0,8.1,0.464,0.474,0.211,6.0,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4.0,-0.3,,2024-25,2024-25,OKC,2,27.3,14.0,5.5,14.5,0.379,1.0,5.0,0.2,2.0,4.0,0.5,0.5,6.0,6.5,2.5,0.5,0.0,2.0,1.5,-0.0350889283492077
367.0,Jaylen Clark,23.0,MIN,SG,40.0,4.0,522.0,12.0,0.598,0.425,0.308,5.6,5.6,5.6,6.7,3.4,0.4,5.5,12.0,0.9,0.7,1.6,0.147,-2.9,2.7,-0.2,0.2,,2024-25,2024-25,MIN,4,18.1,3.8,1.5,6.3,0.24,0.5,2.3,0.222,0.3,0.5,0.5,0.5,1.3,1.8,0.8,2.8,0.5,0.5,2.8,0.9649078935019804
368.0,Rob Dillingham,20.0,MIN,PG,49.0,1.0,516.0,10.2,0.503,0.351,0.071,2.6,8.0,5.4,28.4,1.9,0.2,19.6,22.7,-0.4,0.6,0.1,0.012,-3.3,-0.9,-4.2,-0.3,,2024-25,2024-25,MIN,5,29.8,13.6,5.4,15.0,0.36,1.6,5.2,0.308,1.2,2.2,0.545,1.0,3.2,4.2,7.6,1.0,0.4,3.4,3.4,-0.1436123006237037
374.0,Keaton Wallace,25.0,ATL,PG,31.0,5.0,501.0,10.1,0.503,0.506,0.068,1.5,9.6,5.5,21.0,2.6,1.7,16.5,16.4,-0.1,0.5,0.4,0.034,-3.3,1.0,-2.3,0.0,,2024-25,2024-25,ATL,5,25.8,14.8,5.0,10.4,0.481,2.8,6.4,0.438,2.0,3.4,0.588,0.8,2.4,3.2,6.0,2.2,0.6,3.0,3.2,0.1242037847412858
389.0,Jaylon Tyson,22.0,CLE,SG,47.0,3.0,453.0,11.1,0.523,0.389,0.161,9.1,13.7,11.5,12.4,1.4,0.6,14.0,17.4,0.3,0.5,0.8,0.083,-2.4,-0.2,-2.7,-0.1,,2024-25,2024-25,CLE,5,26.2,15.4,6.0,10.2,0.588,1.2,3.0,0.4,2.2,2.4,0.917,2.2,4.8,7.0,4.4,1.4,0.4,3.2,2.8,0.3796761512467343
407.0,Baylor Scheierman,24.0,BOS,SG,31.0,2.0,384.0,10.3,0.49,0.745,0.109,5.4,13.0,9.2,11.3,2.2,0.5,9.4,14.5,0.2,0.5,0.7,0.089,-2.5,0.8,-1.7,0.0,,2024-25,2024-25,BOS,5,27.8,11.2,3.4,9.4,0.362,2.0,6.8,0.294,2.4,3.2,0.75,2.4,3.0,5.4,3.4,1.0,0.0,1.8,2.6,0.4403734565990747
410.0,Johnny Furphy,20.0,IND,SG,50.0,0.0,379.0,9.8,0.506,0.543,0.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,0.07,-3.0,0.6,-2.5,0.0,,2024-25,2024-25,IND,4,29.0,14.0,5.0,13.5,0.37,2.5,8.8,0.286,1.5,1.8,0.857,2.0,4.0,6.0,1.0,1.8,0.8,2.0,4.0,0.2440000149542858
430.0,Isaac Jones,24.0,SAC,PF,40.0,0.0,304.0,15.2,0.678,0.096,0.434,8.1,12.9,10.5,5.6,0.8,3.2,13.9,16.3,0.5,0.2,0.7,0.115,-0.9,-0.8,-1.7,0.0,,2024-25,2024-25,SAC,5,28.5,11.2,4.0,8.2,0.488,0.4,1.8,0.222,2.8,3.6,0.778,2.4,4.0,6.4,2.0,0.4,1.4,1.4,2.6,0.9193720287672648
431.0,Tyler Kolek,23.0,NYK,PG,41.0,0.0,296.0,10.3,0.453,0.573,0.207,3.1,7.3,5.2,29.5,2.0,1.3,16.7,15.8,0.1,0.3,0.4,0.058,-2.6,-0.3,-2.8,-0.1,,2024-25,2024-25,NYK,5,27.2,9.6,3.2,9.0,0.356,1.2,3.8,0.316,2.0,2.2,0.909,0.2,3.2,3.4,7.0,1.2,0.4,1.4,1.8,0.1995314625885632
441.0,Cam Spencer,24.0,MEM,SG,25.0,1.0,252.0,14.2,0.587,0.634,0.232,5.1,7.5,6.3,16.9,1.7,0.4,6.2,15.4,0.6,0.2,0.8,0.16,0.3,0.2,0.5,0.2,,2024-25,2024-25,MEM,2,25.2,13.0,5.5,8.0,0.688,2.0,3.5,0.571,0.0,0.5,0.0,1.5,1.5,3.0,3.5,2.0,0.0,1.0,4.5,1.2511155780035133
445.0,Branden Carlson,25.0,OKC,C,32.0,0.0,246.0,17.6,0.581,0.68,0.186,7.6,15.8,11.8,7.5,1.0,8.6,6.3,19.3,0.4,0.5,0.9,0.177,0.5,0.8,1.3,0.2,,2024-25,2024-25,TOR,5,20.5,9.6,3.4,7.6,0.447,1.4,4.2,0.333,1.4,1.6,0.875,0.6,4.8,5.4,0.6,0.0,2.4,1.4,2.0,1.65338258627597
454.0,Ariel Hukporti,22.0,NYK,C,25.0,1.0,217.0,7.6,0.654,0.0,0.419,7.5,19.4,13.5,6.4,0.2,6.4,36.4,11.6,-0.2,0.3,0.1,0.02,-6.5,0.9,-5.6,-0.2,,2024-25,2024-25,NYK,5,18.9,8.4,3.6,5.6,0.643,0.0,0.0,0.0,1.2,2.0,0.6,1.4,5.8,7.2,1.2,0.0,0.6,1.6,2.4,-0.4309618856643931
462.0,Bronny James,20.0,LAL,SG,27.0,1.0,181.0,7.1,0.424,0.478,0.209,2.6,8.5,5.6,16.5,2.4,1.6,15.1,20.9,-0.3,0.2,-0.2,-0.043,-5.9,-1.3,-7.2,-0.2,,2024-25,2024-25,LAL,4,25.1,8.8,3.5,10.0,0.35,0.8,4.8,0.158,1.0,1.0,1.0,0.3,3.3,3.5,1.0,0.8,0.5,2.3,1.8,-0.8982371683903164
